0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 4.500000000000000000e+02
2.000000000000000000e+00 4.560000000000000000e+02
3.000000000000000000e+00 4.700000000000000000e+02
4.000000000000000000e+00 4.800000000000000000e+02
5.000000000000000000e+00 4.920000000000000000e+02
6.000000000000000000e+00 5.060000000000000000e+02
7.000000000000000000e+00 5.160000000000000000e+02
8.000000000000000000e+00 5.380000000000000000e+02
9.000000000000000000e+00 5.460000000000000000e+02
1.000000000000000000e+01 5.440000000000000000e+02
1.100000000000000000e+01 5.460000000000000000e+02
1.200000000000000000e+01 5.460000000000000000e+02
1.300000000000000000e+01 5.520000000000000000e+02
1.400000000000000000e+01 5.520000000000000000e+02
1.500000000000000000e+01 5.480000000000000000e+02
1.600000000000000000e+01 5.520000000000000000e+02
1.700000000000000000e+01 5.540000000000000000e+02
1.800000000000000000e+01 5.560000000000000000e+02
1.900000000000000000e+01 5.520000000000000000e+02
2.000000000000000000e+01 5.520000000000000000e+02
2.100000000000000000e+01 5.520000000000000000e+02
2.200000000000000000e+01 5.600000000000000000e+02
2.300000000000000000e+01 5.560000000000000000e+02
2.400000000000000000e+01 5.560000000000000000e+02
2.500000000000000000e+01 5.480000000000000000e+02
2.600000000000000000e+01 5.520000000000000000e+02
2.700000000000000000e+01 5.500000000000000000e+02
2.800000000000000000e+01 5.420000000000000000e+02
2.900000000000000000e+01 5.320000000000000000e+02
3.000000000000000000e+01 5.440000000000000000e+02
3.100000000000000000e+01 5.420000000000000000e+02
3.200000000000000000e+01 5.400000000000000000e+02
3.300000000000000000e+01 5.480000000000000000e+02
3.400000000000000000e+01 5.500000000000000000e+02
3.500000000000000000e+01 5.500000000000000000e+02
3.600000000000000000e+01 5.500000000000000000e+02
3.700000000000000000e+01 5.460000000000000000e+02
3.800000000000000000e+01 5.440000000000000000e+02
3.900000000000000000e+01 5.480000000000000000e+02
4.000000000000000000e+01 5.520000000000000000e+02
4.100000000000000000e+01 5.580000000000000000e+02
4.200000000000000000e+01 5.560000000000000000e+02
4.300000000000000000e+01 5.600000000000000000e+02
4.400000000000000000e+01 5.600000000000000000e+02
4.500000000000000000e+01 5.520000000000000000e+02
4.600000000000000000e+01 5.580000000000000000e+02
4.700000000000000000e+01 5.620000000000000000e+02
4.800000000000000000e+01 5.580000000000000000e+02
4.900000000000000000e+01 5.660000000000000000e+02
5.000000000000000000e+01 5.600000000000000000e+02
