0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.700000000000000000e+02
2.000000000000000000e+00 3.800000000000000000e+02
3.000000000000000000e+00 3.460000000000000000e+02
4.000000000000000000e+00 3.920000000000000000e+02
5.000000000000000000e+00 3.760000000000000000e+02
6.000000000000000000e+00 3.740000000000000000e+02
7.000000000000000000e+00 4.000000000000000000e+02
8.000000000000000000e+00 3.780000000000000000e+02
9.000000000000000000e+00 3.780000000000000000e+02
1.000000000000000000e+01 3.880000000000000000e+02
1.100000000000000000e+01 4.000000000000000000e+02
1.200000000000000000e+01 3.720000000000000000e+02
1.300000000000000000e+01 3.840000000000000000e+02
1.400000000000000000e+01 3.580000000000000000e+02
1.500000000000000000e+01 3.860000000000000000e+02
1.600000000000000000e+01 3.940000000000000000e+02
1.700000000000000000e+01 4.100000000000000000e+02
1.800000000000000000e+01 3.720000000000000000e+02
1.900000000000000000e+01 3.980000000000000000e+02
2.000000000000000000e+01 3.760000000000000000e+02
2.100000000000000000e+01 4.040000000000000000e+02
2.200000000000000000e+01 3.860000000000000000e+02
2.300000000000000000e+01 3.900000000000000000e+02
2.400000000000000000e+01 4.040000000000000000e+02
2.500000000000000000e+01 3.760000000000000000e+02
2.600000000000000000e+01 3.920000000000000000e+02
2.700000000000000000e+01 3.840000000000000000e+02
2.800000000000000000e+01 3.760000000000000000e+02
2.900000000000000000e+01 3.800000000000000000e+02
3.000000000000000000e+01 3.720000000000000000e+02
3.100000000000000000e+01 3.700000000000000000e+02
3.200000000000000000e+01 3.780000000000000000e+02
3.300000000000000000e+01 3.760000000000000000e+02
3.400000000000000000e+01 3.760000000000000000e+02
3.500000000000000000e+01 3.860000000000000000e+02
3.600000000000000000e+01 3.500000000000000000e+02
3.700000000000000000e+01 3.820000000000000000e+02
3.800000000000000000e+01 3.960000000000000000e+02
3.900000000000000000e+01 3.860000000000000000e+02
4.000000000000000000e+01 3.840000000000000000e+02
4.100000000000000000e+01 3.660000000000000000e+02
4.200000000000000000e+01 3.940000000000000000e+02
4.300000000000000000e+01 3.700000000000000000e+02
4.400000000000000000e+01 3.900000000000000000e+02
4.500000000000000000e+01 3.940000000000000000e+02
4.600000000000000000e+01 3.820000000000000000e+02
4.700000000000000000e+01 3.800000000000000000e+02
4.800000000000000000e+01 3.940000000000000000e+02
4.900000000000000000e+01 3.800000000000000000e+02
5.000000000000000000e+01 3.860000000000000000e+02
